Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Surguja,Ambikapur,Wheat,Local,FAQ,1700.0,1700.0,1700.0,08 Jun 2021,2021,Jun,8,2021-06-08
1,1.0,1.0,Surguja,Ambikapur,Wheat,Local,FAQ,1700.0,1700.0,1700.0,31 May 2021,2021,May,31,2021-05-31
2,2.0,2.0,Surguja,Ambikapur,Wheat,Local,FAQ,1930.0,1930.0,1930.0,25 Feb 2021,2021,Feb,25,2021-02-25
3,3.0,3.0,Koria,Baikunthpur,Wheat,Other,FAQ,1930.0,1930.0,1930.0,09 Jun 2021,2021,Jun,9,2021-06-09
4,4.0,4.0,Koria,Baikunthpur,Wheat,Other,FAQ,1930.0,1930.0,1930.0,10 Jun 2021,2021,Jun,10,2021-06-10
5,5.0,5.0,Koria,Baikunthpur,Wheat,Other,FAQ,1930.0,1930.0,1930.0,19 Jan 2021,2021,Jan,19,2021-01-19
6,6.0,6.0,Koria,Baikunthpur,Wheat,Other,FAQ,1930.0,1930.0,1930.0,22 Jun 2021,2021,Jun,22,2021-06-22
7,7.0,7.0,Koria,Baikunthpur,Wheat,Other,FAQ,1930.0,1930.0,1930.0,31 Aug 2021,2021,Aug,31,2021-08-31
8,8.0,8.0,Rajnandgaon,Bandhabazar,Wheat,Deshi,FAQ,1600.0,1600.0,1600.0,06 Jul 2021,2021,Jul,6,2021-07-06
9,9.0,9.0,Raigarh,Baramkela,Wheat,Other,FAQ,1650.0,1650.0,1650.0,10 Apr 2021,2021,Apr,10,2021-04-10
10,10.0,10.0,Raigarh,Baramkela,Wheat,Other,FAQ,1680.0,1680.0,1680.0,24 Mar 2021,2021,Mar,24,2021-03-24
11,11.0,11.0,Rajnandgaon,Bazar Atriya,Wheat,Other,FAQ,1500.0,1600.0,1550.0,09 May 2021,2021,May,9,2021-05-09
12,12.0,12.0,Rajnandgaon,Bazar Atriya,Wheat,Other,FAQ,1500.0,1600.0,1550.0,11 May 2021,2021,May,11,2021-05-11
13,13.0,13.0,Rajnandgaon,Bazar Atriya,Wheat,Other,FAQ,1500.0,1600.0,1550.0,18 May 2021,2021,May,18,2021-05-18
14,14.0,14.0,Bemetara,Bemetara,Wheat,Other,FAQ,1450.0,1600.0,1500.0,26 Nov 2020,2020,Nov,26,2020-11-26
15,15.0,15.0,Bemetara,Bemetara,Wheat,Other,FAQ,1500.0,1550.0,1550.0,06 May 2021,2021,May,6,2021-05-06
16,16.0,16.0,Bemetara,Bemetara,Wheat,Other,FAQ,1550.0,1600.0,1550.0,22 May 2021,2021,May,22,2021-05-22
17,17.0,17.0,Bemetara,Bemetara,Wheat,Other,FAQ,1550.0,1625.0,1600.0,15 May 2021,2021,May,15,2021-05-15
18,18.0,18.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1100.0,1611.0,1335.0,22 Jan 2021,2021,Jan,22,2021-01-22
19,19.0,19.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1220.0,1310.0,1310.0,10 Mar 2021,2021,Mar,10,2021-03-10
20,20.0,20.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1245.0,1621.0,1425.0,22 Feb 2021,2021,Feb,22,2021-02-22
21,21.0,21.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1390.0,1558.0,1490.0,06 Jan 2021,2021,Jan,6,2021-01-06
22,22.0,22.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1475.0,1666.0,1634.0,02 Nov 2020,2020,Nov,2,2020-11-02
23,23.0,23.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1480.0,1505.0,1495.0,05 Oct 2020,2020,Oct,5,2020-10-05
24,24.0,24.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1480.0,1555.0,1546.0,17 Oct 2020,2020,Oct,17,2020-10-17
25,25.0,25.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1500.0,1622.0,1575.0,04 Sep 2020,2020,Sep,4,2020-09-04
26,26.0,26.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1500.0,1641.0,1580.0,05 Sep 2020,2020,Sep,5,2020-09-05
27,27.0,27.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1500.0,1666.0,1590.0,16 Aug 2021,2021,Aug,16,2021-08-16
28,28.0,28.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1516.0,1722.0,1676.0,30 Jul 2021,2021,Jul,30,2021-07-30
29,29.0,29.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1530.0,1576.0,1566.0,15 Sep 2020,2020,Sep,15,2020-09-15
30,30.0,30.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1530.0,1676.0,1659.0,22 Jul 2021,2021,Jul,22,2021-07-22
31,31.0,31.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1550.0,1696.0,1640.0,04 Jun 2021,2021,Jun,4,2021-06-04
32,32.0,32.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1590.0,1666.0,1631.0,13 Jul 2021,2021,Jul,13,2021-07-13
33,33.0,33.0,Balodabazar,Bhatapara,Wheat,Local,FAQ,1688.0,1749.0,1715.0,19 Aug 2021,2021,Aug,19,2021-08-19
34,34.0,34.0,Bilaspur,Bilaspur,Wheat,Other,FAQ,1763.0,1763.0,1763.0,18 Aug 2021,2021,Aug,18,2021-08-18
35,35.0,35.0,Durg,Durg,Wheat,Deshi,FAQ,1770.0,1780.0,1775.0,10 Mar 2021,2021,Mar,10,2021-03-10
36,36.0,36.0,Korba,Katghora,Wheat,Medium,FAQ,1775.0,2400.0,2180.0,17 Jun 2021,2021,Jun,17,2021-06-17
37,37.0,37.0,Korba,Katghora,Wheat,Medium,FAQ,1981.0,3300.0,2138.0,14 Aug 2021,2021,Aug,14,2021-08-14
38,38.0,38.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1350.0,1550.0,1450.0,25 Oct 2020,2020,Oct,25,2020-10-25
39,39.0,39.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1400.0,1400.0,1400.0,12 Apr 2021,2021,Apr,12,2021-04-12
40,40.0,40.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1400.0,1500.0,1450.0,05 May 2021,2021,May,5,2021-05-05
41,41.0,41.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1400.0,1600.0,1500.0,28 Apr 2021,2021,Apr,28,2021-04-28
42,42.0,42.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1450.0,1500.0,1475.0,07 May 2021,2021,May,7,2021-05-07
43,43.0,43.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1477.0,1540.0,1490.0,03 Oct 2020,2020,Oct,3,2020-10-03
44,44.0,44.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1500.0,1500.0,1500.0,17 Apr 2021,2021,Apr,17,2021-04-17
45,45.0,45.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1500.0,1600.0,1550.0,25 May 2021,2021,May,25,2021-05-25
46,46.0,46.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1519.0,1549.0,1525.0,05 Apr 2021,2021,Apr,5,2021-04-05
47,47.0,47.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1550.0,1630.0,1560.0,04 Jul 2021,2021,Jul,4,2021-07-04
48,48.0,48.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1550.0,1651.0,1632.0,29 Jun 2021,2021,Jun,29,2021-06-29
49,49.0,49.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1610.0,1617.0,1610.0,10 Jul 2021,2021,Jul,10,2021-07-10
50,50.0,50.0,Kabirdham,Kawardha,Wheat,Deshi,FAQ,1645.0,1645.0,1645.0,20 Mar 2021,2021,Mar,20,2021-03-20
