Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8300,02 Nov 2020,2020,Nov,2,2020-11-02
1,1.0,1.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8300,02 Sep 2020,2020,Sep,2,2020-09-02
2,2.0,2.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8300,04 Nov 2020,2020,Nov,4,2020-11-04
3,3.0,3.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8300,18 Sep 2020,2020,Sep,18,2020-09-18
4,4.0,4.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8300,26 Nov 2020,2020,Nov,26,2020-11-26
5,5.0,5.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8400,15 Feb 2021,2021,Feb,15,2021-02-15
6,6.0,6.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8400,18 Feb 2021,2021,Feb,18,2021-02-18
7,7.0,7.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8500,8400,22 Feb 2021,2021,Feb,22,2021-02-22
8,8.0,8.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8600,8300,18 Nov 2020,2020,Nov,18,2020-11-18
9,9.0,9.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8600,8400,11 Jan 2021,2021,Jan,11,2021-01-11
10,10.0,10.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7800,8600,8400,14 Jan 2021,2021,Jan,14,2021-01-14
11,11.0,11.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7900,8500,8300,01 Dec 2020,2020,Dec,1,2020-12-01
12,12.0,12.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7900,8500,8300,01 Oct 2020,2020,Oct,1,2020-10-01
13,13.0,13.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7900,8500,8300,05 Oct 2020,2020,Oct,5,2020-10-05
14,14.0,14.0,Bankura,Bankura Sadar,Masur Dal,Masur Dal,FAQ,7900,8500,8300,06 Nov 2020,2020,Nov,6,2020-11-06
