,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,320,1400,860,14 Jan 2022,2022,Jan,14,2022-01-14
1,1.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1200,800,13 Jul 2022,2022,Jul,13,2022-07-13
2,2.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1400,900,14 Jul 2022,2022,Jul,14,2022-07-14
3,3.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,02 Apr 2022,2022,Apr,2,2022-04-02
4,4.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,02 Mar 2022,2022,Mar,2,2022-03-02
5,5.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,03 Mar 2022,2022,Mar,3,2022-03-03
6,6.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,04 Mar 2022,2022,Mar,4,2022-03-04
7,7.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,08 Jul 2022,2022,Jul,8,2022-07-08
8,8.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,09 Jul 2022,2022,Jul,9,2022-07-09
9,9.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,09 Mar 2022,2022,Mar,9,2022-03-09
10,10.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,10 Jul 2022,2022,Jul,10,2022-07-10
11,11.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,10 Mar 2022,2022,Mar,10,2022-03-10
12,12.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,11 Mar 2022,2022,Mar,11,2022-03-11
13,13.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,11 May 2022,2022,May,11,2022-05-11
14,14.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,12 Jul 2022,2022,Jul,12,2022-07-12
15,15.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,12 May 2022,2022,May,12,2022-05-12
16,16.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,15 Jul 2022,2022,Jul,15,2022-07-15
17,17.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,16 Jul 2022,2022,Jul,16,2022-07-16
18,18.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,16 Mar 2022,2022,Mar,16,2022-03-16
19,19.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,17 Mar 2022,2022,Mar,17,2022-03-17
20,20.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,18 Jan 2022,2022,Jan,18,2022-01-18
21,21.0,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,400,1600,1000,19 Feb 2022,2022,Feb,19,2022-02-19
