Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,400,600,500.0,03 Jul 2021,2021,Jul,3,2021-07-03
1,1.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,400,600,500.0,16 Jul 2021,2021,Jul,16,2021-07-16
2,2.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,400,600,500.0,17 Jul 2021,2021,Jul,17,2021-07-17
3,3.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,500,720,600.0,02 Jul 2021,2021,Jul,2,2021-07-02
4,4.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,600,850,700.0,26 Jun 2021,2021,Jun,26,2021-06-26
5,5.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,750,850,800.0,10 Aug 2021,2021,Aug,10,2021-08-10
6,6.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Tomato,Other,FAQ,800,850,820.0,11 Aug 2021,2021,Aug,11,2021-08-11
7,7.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,300,800,450.0,23 Mar 2021,2021,Mar,23,2021-03-23
8,8.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,300,800,600.0,13 Jul 2021,2021,Jul,13,2021-07-13
9,9.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,300,800,650.0,12 Jul 2021,2021,Jul,12,2021-07-12
10,10.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,300,1000,800.0,08 Feb 2021,2021,Feb,8,2021-02-08
11,11.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,300,1200,800.0,12 Feb 2021,2021,Feb,12,2021-02-12
12,12.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,300,1200,800.0,31 Mar 2021,2021,Mar,31,2021-03-31
13,13.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,350,600,450.0,10 Feb 2021,2021,Feb,10,2021-02-10
14,14.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,550,450.0,19 May 2021,2021,May,19,2021-05-19
15,15.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,550,450.0,20 May 2021,2021,May,20,2021-05-20
16,16.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,550,450.0,21 May 2021,2021,May,21,2021-05-21
17,17.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,550,450.0,27 May 2021,2021,May,27,2021-05-27
18,18.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,450.0,04 Jun 2021,2021,Jun,4,2021-06-04
19,19.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,450.0,05 Jun 2021,2021,Jun,5,2021-06-05
20,20.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,450.0,14 Jun 2021,2021,Jun,14,2021-06-14
21,21.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,450.0,19 Jun 2021,2021,Jun,19,2021-06-19
22,22.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,450.0,31 May 2021,2021,May,31,2021-05-31
23,23.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,02 Jun 2021,2021,Jun,2,2021-06-02
24,24.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,03 Jun 2021,2021,Jun,3,2021-06-03
25,25.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,10 Jun 2021,2021,Jun,10,2021-06-10
26,26.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,10 May 2021,2021,May,10,2021-05-10
27,27.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,11 Jun 2021,2021,Jun,11,2021-06-11
28,28.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,12 Jun 2021,2021,Jun,12,2021-06-12
29,29.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,15 Jun 2021,2021,Jun,15,2021-06-15
30,30.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,15 May 2021,2021,May,15,2021-05-15
31,31.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,17 Jun 2021,2021,Jun,17,2021-06-17
32,32.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,17 May 2021,2021,May,17,2021-05-17
33,33.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,18 Jun 2021,2021,Jun,18,2021-06-18
34,34.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,18 May 2021,2021,May,18,2021-05-18
35,35.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,24 May 2021,2021,May,24,2021-05-24
36,36.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,25 May 2021,2021,May,25,2021-05-25
37,37.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,26 May 2021,2021,May,26,2021-05-26
38,38.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,28 May 2021,2021,May,28,2021-05-28
39,39.0,Dehradoon,Dehradoon,Tomato,Other,FAQ,400,600,500.0,29 May 2021,2021,May,29,2021-05-29
