Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Delhi,Azadpur,Tomato,Tomato,FAQ,100,800,344,27 May 2021,2021,May,27,2021-05-27
1,1.0,1.0,Delhi,Azadpur,Tomato,Tomato,FAQ,100,800,344,28 May 2021,2021,May,28,2021-05-28
2,2.0,2.0,Delhi,Azadpur,Tomato,Tomato,FAQ,100,800,344,29 May 2021,2021,May,29,2021-05-29
3,3.0,3.0,Delhi,Azadpur,Tomato,Tomato,FAQ,100,800,344,31 May 2021,2021,May,31,2021-05-31
4,4.0,4.0,Delhi,Azadpur,Tomato,Tomato,FAQ,120,800,424,18 Jun 2021,2021,Jun,18,2021-06-18
5,5.0,5.0,Delhi,Azadpur,Tomato,Tomato,FAQ,120,800,424,19 Jun 2021,2021,Jun,19,2021-06-19
6,6.0,6.0,Delhi,Azadpur,Tomato,Tomato,FAQ,120,1000,496,17 Jun 2021,2021,Jun,17,2021-06-17
7,7.0,7.0,Delhi,Azadpur,Tomato,Tomato,FAQ,120,1800,646,21 Jun 2021,2021,Jun,21,2021-06-21
8,8.0,8.0,Delhi,Azadpur,Tomato,Tomato,FAQ,120,1800,646,22 Jun 2021,2021,Jun,22,2021-06-22
9,9.0,9.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,560,368,20 May 2021,2021,May,20,2021-05-20
10,10.0,10.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,600,368,18 May 2021,2021,May,18,2021-05-18
11,11.0,11.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,600,368,19 May 2021,2021,May,19,2021-05-19
12,12.0,12.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,800,392,15 May 2021,2021,May,15,2021-05-15
13,13.0,13.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,800,392,17 May 2021,2021,May,17,2021-05-17
14,14.0,14.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,800,408,21 May 2021,2021,May,21,2021-05-21
15,15.0,15.0,Delhi,Azadpur,Tomato,Tomato,FAQ,160,1000,512,12 Jun 2021,2021,Jun,12,2021-06-12
16,16.0,16.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,600,366,04 Jun 2021,2021,Jun,4,2021-06-04
17,17.0,17.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,600,366,05 Jun 2021,2021,Jun,5,2021-06-05
18,18.0,18.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,600,366,07 Jun 2021,2021,Jun,7,2021-06-07
19,19.0,19.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,960,456,14 May 2021,2021,May,14,2021-05-14
20,20.0,20.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1000,472,13 May 2021,2021,May,13,2021-05-13
21,21.0,21.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1000,475,11 May 2021,2021,May,11,2021-05-11
22,22.0,22.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1000,488,12 May 2021,2021,May,12,2021-05-12
23,23.0,23.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1000,600,08 May 2021,2021,May,8,2021-05-08
24,24.0,24.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1000,600,10 May 2021,2021,May,10,2021-05-10
25,25.0,25.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1080,607,03 May 2021,2021,May,3,2021-05-03
26,26.0,26.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1080,607,04 May 2021,2021,May,4,2021-05-04
27,27.0,27.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1080,607,05 May 2021,2021,May,5,2021-05-05
28,28.0,28.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1080,607,06 May 2021,2021,May,6,2021-05-06
29,29.0,29.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1080,607,07 May 2021,2021,May,7,2021-05-07
30,30.0,30.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1200,615,22 Feb 2021,2021,Feb,22,2021-02-22
31,31.0,31.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1200,698,26 Apr 2021,2021,Apr,26,2021-04-26
32,32.0,32.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1200,698,27 Apr 2021,2021,Apr,27,2021-04-27
33,33.0,33.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1200,698,28 Apr 2021,2021,Apr,28,2021-04-28
34,34.0,34.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1200,698,29 Apr 2021,2021,Apr,29,2021-04-29
35,35.0,35.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1200,698,30 Apr 2021,2021,Apr,30,2021-04-30
36,36.0,36.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,604,24 Feb 2021,2021,Feb,24,2021-02-24
37,37.0,37.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,604,25 Feb 2021,2021,Feb,25,2021-02-25
38,38.0,38.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,604,26 Feb 2021,2021,Feb,26,2021-02-26
39,39.0,39.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,604,27 Feb 2021,2021,Feb,27,2021-02-27
40,40.0,40.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,615,23 Feb 2021,2021,Feb,23,2021-02-23
41,41.0,41.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,716,23 Apr 2021,2021,Apr,23,2021-04-23
42,42.0,42.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1400,716,24 Apr 2021,2021,Apr,24,2021-04-24
43,43.0,43.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1600,647,03 Mar 2021,2021,Mar,3,2021-03-03
44,44.0,44.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1600,647,05 Mar 2021,2021,Mar,5,2021-03-05
45,45.0,45.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1600,749,24 Jun 2021,2021,Jun,24,2021-06-24
46,46.0,46.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1600,749,25 Jun 2021,2021,Jun,25,2021-06-25
47,47.0,47.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1600,1200,23 Jun 2021,2021,Jun,23,2021-06-23
48,48.0,48.0,Delhi,Azadpur,Tomato,Tomato,FAQ,200,1800,777,26 Jun 2021,2021,Jun,26,2021-06-26
49,49.0,49.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,680,416,10 Jun 2021,2021,Jun,10,2021-06-10
50,50.0,50.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,680,424,09 Jun 2021,2021,Jun,9,2021-06-09
51,51.0,51.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,720,424,08 Jun 2021,2021,Jun,8,2021-06-08
52,52.0,52.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,800,456,11 Jun 2021,2021,Jun,11,2021-06-11
53,53.0,53.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,800,456,14 Jun 2021,2021,Jun,14,2021-06-14
54,54.0,54.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,800,456,15 Jun 2021,2021,Jun,15,2021-06-15
55,55.0,55.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,800,456,16 Jun 2021,2021,Jun,16,2021-06-16
56,56.0,56.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,1200,607,09 Mar 2021,2021,Mar,9,2021-03-09
57,57.0,57.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,1400,644,06 Mar 2021,2021,Mar,6,2021-03-06
58,58.0,58.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,1400,644,08 Mar 2021,2021,Mar,8,2021-03-08
59,59.0,59.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,1400,687,18 Feb 2021,2021,Feb,18,2021-02-18
60,60.0,60.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,1400,687,19 Feb 2021,2021,Feb,19,2021-02-19
61,61.0,61.0,Delhi,Azadpur,Tomato,Tomato,FAQ,240,1400,687,20 Feb 2021,2021,Feb,20,2021-02-20
62,62.0,62.0,Delhi,Azadpur,Tomato,Tomato,FAQ,280,1120,608,25 May 2021,2021,May,25,2021-05-25
63,63.0,63.0,Delhi,Azadpur,Tomato,Tomato,FAQ,280,1160,578,11 Mar 2021,2021,Mar,11,2021-03-11
64,64.0,64.0,Delhi,Azadpur,Tomato,Tomato,FAQ,280,1200,616,22 May 2021,2021,May,22,2021-05-22
65,65.0,65.0,Delhi,Azadpur,Tomato,Tomato,FAQ,280,1200,616,24 May 2021,2021,May,24,2021-05-24
66,66.0,66.0,Delhi,Azadpur,Tomato,Tomato,FAQ,280,1200,616,26 May 2021,2021,May,26,2021-05-26
67,67.0,67.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1200,629,12 Mar 2021,2021,Mar,12,2021-03-12
68,68.0,68.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1200,651,13 Mar 2021,2021,Mar,13,2021-03-13
69,69.0,69.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1400,935,05 Feb 2021,2021,Feb,5,2021-02-05
70,70.0,70.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1400,935,06 Feb 2021,2021,Feb,6,2021-02-06
71,71.0,71.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1600,647,04 Mar 2021,2021,Mar,4,2021-03-04
72,72.0,72.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1600,953,08 Feb 2021,2021,Feb,8,2021-02-08
73,73.0,73.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1600,953,09 Feb 2021,2021,Feb,9,2021-02-09
74,74.0,74.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1800,975,21 Apr 2021,2021,Apr,21,2021-04-21
75,75.0,75.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,1800,975,22 Apr 2021,2021,Apr,22,2021-04-22
76,76.0,76.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,2000,1062,19 Apr 2021,2021,Apr,19,2021-04-19
77,77.0,77.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,2000,1062,20 Apr 2021,2021,Apr,20,2021-04-20
78,78.0,78.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,2000,1116,17 Apr 2021,2021,Apr,17,2021-04-17
79,79.0,79.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,2000,1176,07 Jan 2021,2021,Jan,7,2021-01-07
80,80.0,80.0,Delhi,Azadpur,Tomato,Tomato,FAQ,320,2000,1213,08 Jan 2021,2021,Jan,8,2021-01-08
81,81.0,81.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,713,18 Mar 2021,2021,Mar,18,2021-03-18
82,82.0,82.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,713,19 Mar 2021,2021,Mar,19,2021-03-19
83,83.0,83.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,713,20 Mar 2021,2021,Mar,20,2021-03-20
84,84.0,84.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,716,25 Mar 2021,2021,Mar,25,2021-03-25
85,85.0,85.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,716,26 Mar 2021,2021,Mar,26,2021-03-26
86,86.0,86.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,716,27 Mar 2021,2021,Mar,27,2021-03-27
87,87.0,87.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,716,30 Mar 2021,2021,Mar,30,2021-03-30
88,88.0,88.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,720,15 Mar 2021,2021,Mar,15,2021-03-15
89,89.0,89.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,720,16 Mar 2021,2021,Mar,16,2021-03-16
90,90.0,90.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1400,720,17 Mar 2021,2021,Mar,17,2021-03-17
91,91.0,91.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1600,778,24 Mar 2021,2021,Mar,24,2021-03-24
92,92.0,92.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1800,789,22 Mar 2021,2021,Mar,22,2021-03-22
93,93.0,93.0,Delhi,Azadpur,Tomato,Tomato,FAQ,360,1800,789,23 Mar 2021,2021,Mar,23,2021-03-23
94,94.0,94.0,Delhi,Azadpur,Tomato,Tomato,FAQ,400,1600,1000,04 Feb 2021,2021,Feb,4,2021-02-04
95,95.0,95.0,Delhi,Azadpur,Tomato,Tomato,FAQ,400,1600,1029,03 Feb 2021,2021,Feb,3,2021-02-03
96,96.0,96.0,Delhi,Azadpur,Tomato,Tomato,FAQ,400,1667,1114,31 Aug 2021,2021,Aug,31,2021-08-31
97,97.0,97.0,Delhi,Azadpur,Tomato,Tomato,FAQ,400,1800,851,31 Mar 2021,2021,Mar,31,2021-03-31
98,98.0,98.0,Delhi,Azadpur,Tomato,Tomato,FAQ,400,1800,1062,09 Apr 2021,2021,Apr,9,2021-04-09
