Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,580,6600,6300,14 Jun 2021,2021,Jun,14,2021-06-14
1,1.0,1.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,02 Sep 2020,2020,Sep,2,2020-09-02
2,2.0,2.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,03 Sep 2020,2020,Sep,3,2020-09-03
3,3.0,3.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,04 Sep 2020,2020,Sep,4,2020-09-04
4,4.0,4.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,07 Sep 2020,2020,Sep,7,2020-09-07
5,5.0,5.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,09 Sep 2020,2020,Sep,9,2020-09-09
6,6.0,6.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,10 Sep 2020,2020,Sep,10,2020-09-10
7,7.0,7.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,11 Sep 2020,2020,Sep,11,2020-09-11
8,8.0,8.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,12 Sep 2020,2020,Sep,12,2020-09-12
9,9.0,9.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,14 Sep 2020,2020,Sep,14,2020-09-14
10,10.0,10.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,15 Sep 2020,2020,Sep,15,2020-09-15
11,11.0,11.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5500,5900,5700,18 Sep 2020,2020,Sep,18,2020-09-18
12,12.0,12.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,17 Jul 2021,2021,Jul,17,2021-07-17
13,13.0,13.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,19 Jul 2021,2021,Jul,19,2021-07-19
14,14.0,14.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,21 Jul 2021,2021,Jul,21,2021-07-21
15,15.0,15.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,22 Jul 2021,2021,Jul,22,2021-07-22
16,16.0,16.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,23 Jul 2021,2021,Jul,23,2021-07-23
17,17.0,17.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,24 Jul 2021,2021,Jul,24,2021-07-24
18,18.0,18.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,26 Jul 2021,2021,Jul,26,2021-07-26
19,19.0,19.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,27 Jul 2021,2021,Jul,27,2021-07-27
20,20.0,20.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6000,5800,28 Jul 2021,2021,Jul,28,2021-07-28
21,21.0,21.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6300,6000,02 Apr 2021,2021,Apr,2,2021-04-02
22,22.0,22.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6300,6000,08 Apr 2021,2021,Apr,8,2021-04-08
23,23.0,23.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6300,6100,01 Apr 2021,2021,Apr,1,2021-04-01
24,24.0,24.0,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,5700,6300,6100,02 Mar 2021,2021,Mar,2,2021-03-02
