Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,500.0,600,550,27 Aug 2021,2021,Aug,27,2021-08-27
1,1.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,900.0,1000,950,16 May 2021,2021,May,16,2021-05-16
2,2.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,20 Mar 2021,2021,Mar,20,2021-03-20
3,3.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,21 Mar 2021,2021,Mar,21,2021-03-21
4,4.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,22 Mar 2021,2021,Mar,22,2021-03-22
5,5.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,23 Mar 2021,2021,Mar,23,2021-03-23
6,6.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,24 Mar 2021,2021,Mar,24,2021-03-24
7,7.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,26 Mar 2021,2021,Mar,26,2021-03-26
8,8.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,27 Mar 2021,2021,Mar,27,2021-03-27
9,9.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,29 Mar 2021,2021,Mar,29,2021-03-29
10,10.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1100,1050,30 Mar 2021,2021,Mar,30,2021-03-30
11,11.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Onion,Other,FAQ,1000.0,1200,1100,26 Aug 2021,2021,Aug,26,2021-08-26
