Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Durg,Durg,Onion,Nasik,FAQ,900,1100,1000,06 May 2021,2021,May,6,2021-05-06
1,1.0,Durg,Durg,Onion,Nasik,FAQ,1300,1400,1350,10 May 2021,2021,May,10,2021-05-10
2,2.0,Durg,Durg,Onion,Nasik,FAQ,1600,2000,1800,17 Jun 2021,2021,Jun,17,2021-06-17
3,3.0,Durg,Durg,Onion,Nasik,FAQ,1600,2000,1800,29 Aug 2021,2021,Aug,29,2021-08-29
4,4.0,Durg,Durg,Onion,Nasik,FAQ,1800,2000,1900,06 Jul 2021,2021,Jul,6,2021-07-06
5,5.0,Durg,Durg,Onion,Nasik,FAQ,1800,2000,1900,19 Jun 2021,2021,Jun,19,2021-06-19
6,6.0,Durg,Durg,Onion,Nasik,FAQ,1800,2000,1900,24 Jul 2021,2021,Jul,24,2021-07-24
7,7.0,Durg,Durg,Onion,Nasik,FAQ,1800,2000,1900,25 Jun 2021,2021,Jun,25,2021-06-25
8,8.0,Durg,Durg,Onion,Nasik,FAQ,1800,2200,2000,21 Jun 2021,2021,Jun,21,2021-06-21
9,9.0,Durg,Durg,Onion,Nasik,FAQ,2000,2200,2100,24 Jun 2021,2021,Jun,24,2021-06-24
10,10.0,Durg,Durg,Onion,Nasik,FAQ,2200,2500,2250,28 Jan 2021,2021,Jan,28,2021-01-28
11,11.0,Durg,Durg,Onion,Nasik,FAQ,2600,3000,2800,04 Feb 2021,2021,Feb,4,2021-02-04
12,12.0,Durg,Durg,Onion,Nasik,FAQ,2800,3000,2900,13 Mar 2021,2021,Mar,13,2021-03-13
13,13.0,Durg,Durg,Onion,Nasik,FAQ,3000,3200,3100,19 Dec 2020,2020,Dec,19,2020-12-19
14,14.0,Durg,Durg,Onion,Nasik,FAQ,4000,4400,4200,24 Feb 2021,2021,Feb,24,2021-02-24
15,15.0,Durg,Durg,Onion,Nasik,FAQ,4000,4500,4250,18 Oct 2020,2020,Oct,18,2020-10-18
16,16.0,Durg,Durg,Onion,Other,FAQ,2000,2200,2100,01 Sep 2020,2020,Sep,1,2020-09-01
17,17.0,Durg,Durg,Onion,Other,FAQ,4000,4500,4250,08 Oct 2020,2020,Oct,8,2020-10-08
18,18.0,Raigarh,Raigarh,Onion,Other,FAQ,1300,1400,1300,09 Apr 2021,2021,Apr,9,2021-04-09
19,19.0,Raigarh,Raigarh,Onion,Other,FAQ,1400,1500,1400,12 Apr 2021,2021,Apr,12,2021-04-12
20,20.0,Raigarh,Raigarh,Onion,Other,FAQ,1500,2000,1500,12 Oct 2020,2020,Oct,12,2020-10-12
21,21.0,Raigarh,Raigarh,Onion,Other,FAQ,1500,2000,1800,12 Mar 2021,2021,Mar,12,2021-03-12
22,22.0,Raigarh,Raigarh,Onion,Other,FAQ,1800,2500,2000,03 Aug 2021,2021,Aug,3,2021-08-03
