Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Kurnool,Kurnool,Onion,Local,FAQ,210,2700,790,10 Sep 2020,2020,Sep,10,2020-09-10
1,1.0,1.0,Kurnool,Kurnool,Onion,Local,FAQ,500,1180,900,18 Mar 2021,2021,Mar,18,2021-03-18
2,2.0,2.0,Kurnool,Kurnool,Onion,Local,FAQ,530,2520,1980,25 Jan 2021,2021,Jan,25,2021-01-25
3,3.0,3.0,Kurnool,Kurnool,Onion,Local,FAQ,550,6380,3700,19 Oct 2020,2020,Oct,19,2020-10-19
4,4.0,4.0,Kurnool,Kurnool,Onion,Local,FAQ,700,3990,3440,13 Feb 2021,2021,Feb,13,2021-02-13
5,5.0,5.0,Kurnool,Kurnool,Onion,Local,FAQ,710,1820,1350,19 Jun 2021,2021,Jun,19,2021-06-19
6,6.0,6.0,Kurnool,Kurnool,Onion,Local,FAQ,740,1530,1240,15 Jul 2021,2021,Jul,15,2021-07-15
7,7.0,7.0,Kurnool,Kurnool,Onion,Local,FAQ,820,2620,2030,29 Dec 2020,2020,Dec,29,2020-12-29
8,8.0,8.0,Kurnool,Kurnool,Onion,Local,FAQ,940,3020,2140,25 Feb 2021,2021,Feb,25,2021-02-25
9,9.0,9.0,Kurnool,Kurnool,Onion,Local,FAQ,1350,3760,3200,28 Nov 2020,2020,Nov,28,2020-11-28
10,10.0,10.0,Kurnool,Kurnool,Onion,Local,FAQ,1500,5110,3200,13 Nov 2020,2020,Nov,13,2020-11-13
11,11.0,11.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,08 May 2021,2021,May,8,2021-05-08
12,12.0,12.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,15 Apr 2021,2021,Apr,15,2021-04-15
13,13.0,13.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,21 Mar 2021,2021,Mar,21,2021-03-21
14,14.0,14.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,26 May 2021,2021,May,26,2021-05-26
15,15.0,15.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,05 Jun 2021,2021,Jun,5,2021-06-05
16,16.0,16.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,11 Jul 2021,2021,Jul,11,2021-07-11
17,17.0,17.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,22 Jun 2021,2021,Jun,22,2021-06-22
18,18.0,18.0,Kurnool,Pattikonda,Onion,Local,FAQ,2500,3500,3000,15 Oct 2020,2020,Oct,15,2020-10-15
19,19.0,19.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,16 Oct 2020,2020,Oct,16,2020-10-16
20,20.0,20.0,Kurnool,Kurnool,Onion,Local,FAQ,250,2810,1200,28 Sep 2020,2020,Sep,28,2020-09-28
21,21.0,21.0,Kurnool,Kurnool,Onion,Local,FAQ,320,2620,1410,01 Oct 2020,2020,Oct,1,2020-10-01
22,22.0,22.0,Kurnool,Kurnool,Onion,Local,FAQ,400,930,700,07 Apr 2021,2021,Apr,7,2021-04-07
23,23.0,23.0,Kurnool,Kurnool,Onion,Local,FAQ,420,2860,1610,06 Oct 2020,2020,Oct,6,2020-10-06
24,24.0,24.0,Kurnool,Kurnool,Onion,Local,FAQ,700,1840,1810,23 Jun 2021,2021,Jun,23,2021-06-23
25,25.0,25.0,Kurnool,Kurnool,Onion,Local,FAQ,750,5300,3210,27 Oct 2020,2020,Oct,27,2020-10-27
26,26.0,26.0,Kurnool,Kurnool,Onion,Local,FAQ,900,3580,2900,03 Dec 2020,2020,Dec,3,2020-12-03
27,27.0,27.0,Kurnool,Kurnool,Onion,Local,FAQ,1000,1910,1790,14 Jun 2021,2021,Jun,14,2021-06-14
28,28.0,28.0,Kurnool,Kurnool,Onion,Local,FAQ,1000,2800,1850,18 Dec 2020,2020,Dec,18,2020-12-18
29,29.0,29.0,Kurnool,Kurnool,Onion,Local,FAQ,1020,1950,1300,07 Jun 2021,2021,Jun,7,2021-06-07
30,30.0,30.0,Kurnool,Kurnool,Onion,Local,FAQ,1020,3080,2500,07 Dec 2020,2020,Dec,7,2020-12-07
31,31.0,31.0,Kurnool,Kurnool,Onion,Local,FAQ,1110,3870,3170,15 Feb 2021,2021,Feb,15,2021-02-15
32,32.0,32.0,Kurnool,Kurnool,Onion,Local,FAQ,1150,5250,3600,09 Nov 2020,2020,Nov,9,2020-11-09
33,33.0,33.0,Kurnool,Kurnool,Onion,Local,FAQ,1210,3600,2900,05 Feb 2021,2021,Feb,5,2021-02-05
34,34.0,34.0,Kurnool,Kurnool,Onion,Local,FAQ,1240,4000,3500,10 Feb 2021,2021,Feb,10,2021-02-10
35,35.0,35.0,Kurnool,Kurnool,Onion,Local,FAQ,1400,1800,1600,21 Jun 2021,2021,Jun,21,2021-06-21
36,36.0,36.0,Kurnool,Kurnool,Onion,Local,FAQ,1640,2940,2500,23 Jan 2021,2021,Jan,23,2021-01-23
37,37.0,37.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,19 Apr 2021,2021,Apr,19,2021-04-19
38,38.0,38.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,25 Apr 2021,2021,Apr,25,2021-04-25
39,39.0,39.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,11 Jun 2021,2021,Jun,11,2021-06-11
40,40.0,40.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,12 Sep 2020,2020,Sep,12,2020-09-12
41,41.0,41.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,22 Aug 2021,2021,Aug,22,2021-08-22
42,42.0,42.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,22 Jul 2021,2021,Jul,22,2021-07-22
43,43.0,43.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,14 Sep 2020,2020,Sep,14,2020-09-14
44,44.0,44.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,17 Sep 2020,2020,Sep,17,2020-09-17
45,45.0,45.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,5000,4000,27 Feb 2021,2021,Feb,27,2021-02-27
46,46.0,46.0,Kurnool,Pattikonda,Onion,Local,FAQ,4500,6000,5000,23 Oct 2020,2020,Oct,23,2020-10-23
47,47.0,47.0,Kurnool,Pattikonda,Onion,Local,FAQ,6000,8000,7000,16 Nov 2020,2020,Nov,16,2020-11-16
48,48.0,48.0,Kurnool,Kurnool,Onion,Local,FAQ,500,1751,1150,27 Aug 2021,2021,Aug,27,2021-08-27
49,49.0,49.0,Kurnool,Kurnool,Onion,Local,FAQ,600,1170,830,23 Mar 2021,2021,Mar,23,2021-03-23
50,50.0,50.0,Kurnool,Kurnool,Onion,Local,FAQ,840,2500,2000,03 Mar 2021,2021,Mar,3,2021-03-03
51,51.0,51.0,Kurnool,Kurnool,Onion,Local,FAQ,850,1630,1540,16 Jul 2021,2021,Jul,16,2021-07-16
52,52.0,52.0,Kurnool,Kurnool,Onion,Local,FAQ,1290,1910,1850,06 Jul 2021,2021,Jul,6,2021-07-06
53,53.0,53.0,Kurnool,Kurnool,Onion,Local,FAQ,1310,5390,3900,10 Nov 2020,2020,Nov,10,2020-11-10
54,54.0,54.0,Kurnool,Kurnool,Onion,Local,FAQ,1650,3520,2900,18 Jan 2021,2021,Jan,18,2021-01-18
55,55.0,55.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,05 May 2021,2021,May,5,2021-05-05
56,56.0,56.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,11 Apr 2021,2021,Apr,11,2021-04-11
57,57.0,57.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,16 Apr 2021,2021,Apr,16,2021-04-16
58,58.0,58.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,23 May 2021,2021,May,23,2021-05-23
59,59.0,59.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,25 May 2021,2021,May,25,2021-05-25
60,60.0,60.0,Kurnool,Pattikonda,Onion,Local,FAQ,1500,2000,1800,04 Sep 2020,2020,Sep,4,2020-09-04
61,61.0,61.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,09 Jul 2021,2021,Jul,9,2021-07-09
62,62.0,62.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,14 Jul 2021,2021,Jul,14,2021-07-14
63,63.0,63.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,28 Aug 2021,2021,Aug,28,2021-08-28
64,64.0,64.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,15 Feb 2021,2021,Feb,15,2021-02-15
65,65.0,65.0,Kurnool,Kurnool,Onion,Local,FAQ,210,2040,790,12 Sep 2020,2020,Sep,12,2020-09-12
66,66.0,66.0,Kurnool,Kurnool,Onion,Local,FAQ,210,2200,790,11 Sep 2020,2020,Sep,11,2020-09-11
67,67.0,67.0,Kurnool,Kurnool,Onion,Local,FAQ,300,2620,1430,07 Oct 2020,2020,Oct,7,2020-10-07
68,68.0,68.0,Kurnool,Kurnool,Onion,Local,FAQ,400,1050,750,24 Apr 2021,2021,Apr,24,2021-04-24
69,69.0,69.0,Kurnool,Kurnool,Onion,Local,FAQ,420,1621,1100,28 Aug 2021,2021,Aug,28,2021-08-28
70,70.0,70.0,Kurnool,Kurnool,Onion,Local,FAQ,470,1150,820,28 Apr 2021,2021,Apr,28,2021-04-28
71,71.0,71.0,Kurnool,Kurnool,Onion,Local,FAQ,550,940,790,30 Mar 2021,2021,Mar,30,2021-03-30
72,72.0,72.0,Kurnool,Kurnool,Onion,Local,FAQ,610,1520,1420,23 Jul 2021,2021,Jul,23,2021-07-23
73,73.0,73.0,Kurnool,Kurnool,Onion,Local,FAQ,610,1640,1210,20 Jul 2021,2021,Jul,20,2021-07-20
74,74.0,74.0,Kurnool,Kurnool,Onion,Local,FAQ,700,3390,2700,12 Dec 2020,2020,Dec,12,2020-12-12
75,75.0,75.0,Kurnool,Kurnool,Onion,Local,FAQ,730,1910,1620,15 Jun 2021,2021,Jun,15,2021-06-15
76,76.0,76.0,Kurnool,Kurnool,Onion,Local,FAQ,770,4900,2890,07 Nov 2020,2020,Nov,7,2020-11-07
77,77.0,77.0,Kurnool,Kurnool,Onion,Local,FAQ,810,2590,1790,19 Dec 2020,2020,Dec,19,2020-12-19
78,78.0,78.0,Kurnool,Kurnool,Onion,Local,FAQ,820,2950,2190,04 Dec 2020,2020,Dec,4,2020-12-04
79,79.0,79.0,Kurnool,Kurnool,Onion,Local,FAQ,920,3960,3350,16 Feb 2021,2021,Feb,16,2021-02-16
80,80.0,80.0,Kurnool,Kurnool,Onion,Local,FAQ,960,3470,3100,01 Feb 2021,2021,Feb,1,2021-02-01
81,81.0,81.0,Kurnool,Kurnool,Onion,Local,FAQ,970,1840,1500,31 May 2021,2021,May,31,2021-05-31
82,82.0,82.0,Kurnool,Kurnool,Onion,Local,FAQ,1010,2590,2200,28 Dec 2020,2020,Dec,28,2020-12-28
83,83.0,83.0,Kurnool,Kurnool,Onion,Local,FAQ,1220,1880,1370,29 May 2021,2021,May,29,2021-05-29
84,84.0,84.0,Kurnool,Kurnool,Onion,Local,FAQ,1300,3300,2950,21 Jan 2021,2021,Jan,21,2021-01-21
85,85.0,85.0,Kurnool,Kurnool,Onion,Local,FAQ,1320,2540,2310,22 Dec 2020,2020,Dec,22,2020-12-22
86,86.0,86.0,Kurnool,Pattikonda,Onion,Local,FAQ,800,1000,900,18 May 2021,2021,May,18,2021-05-18
87,87.0,87.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,18 Aug 2021,2021,Aug,18,2021-08-18
88,88.0,88.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,19 Aug 2021,2021,Aug,19,2021-08-19
89,89.0,89.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,20 Jun 2021,2021,Jun,20,2021-06-20
90,90.0,90.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,09 Oct 2020,2020,Oct,9,2020-10-09
91,91.0,91.0,Kurnool,Pattikonda,Onion,Local,FAQ,3500,4500,4000,28 Feb 2021,2021,Feb,28,2021-02-28
92,92.0,92.0,Kurnool,Pattikonda,Onion,Local,FAQ,4000,5000,4500,27 Dec 2020,2020,Dec,27,2020-12-27
93,93.0,93.0,Kurnool,Pattikonda,Onion,Local,FAQ,4000,5000,4500,30 Dec 2020,2020,Dec,30,2020-12-30
94,94.0,94.0,Kurnool,Pattikonda,Onion,Local,FAQ,7000,8000,7500,17 Nov 2020,2020,Nov,17,2020-11-17
95,95.0,95.0,Kurnool,Pattikonda,Onion,Local,FAQ,7000,8000,7500,18 Nov 2020,2020,Nov,18,2020-11-18
96,96.0,96.0,Kurnool,Kurnool,Onion,Local,FAQ,210,1700,710,02 Sep 2020,2020,Sep,2,2020-09-02
97,97.0,97.0,Kurnool,Kurnool,Onion,Local,FAQ,250,2900,1180,30 Sep 2020,2020,Sep,30,2020-09-30
98,98.0,98.0,Kurnool,Kurnool,Onion,Local,FAQ,480,1310,810,29 Apr 2021,2021,Apr,29,2021-04-29
99,99.0,99.0,Kurnool,Kurnool,Onion,Local,FAQ,500,1040,840,17 Apr 2021,2021,Apr,17,2021-04-17
100,100.0,100.0,Kurnool,Kurnool,Onion,Local,FAQ,510,1880,1590,18 Jun 2021,2021,Jun,18,2021-06-18
101,101.0,101.0,Kurnool,Kurnool,Onion,Local,FAQ,540,930,790,31 Mar 2021,2021,Mar,31,2021-03-31
102,102.0,102.0,Kurnool,Kurnool,Onion,Local,FAQ,570,1850,1390,30 Jul 2021,2021,Jul,30,2021-07-30
103,103.0,103.0,Kurnool,Kurnool,Onion,Local,FAQ,700,3410,2100,21 Sep 2020,2020,Sep,21,2020-09-21
104,104.0,104.0,Kurnool,Kurnool,Onion,Local,FAQ,700,3650,2900,11 Dec 2020,2020,Dec,11,2020-12-11
105,105.0,105.0,Kurnool,Kurnool,Onion,Local,FAQ,780,1600,1310,15 Mar 2021,2021,Mar,15,2021-03-15
106,106.0,106.0,Kurnool,Kurnool,Onion,Local,FAQ,790,1710,1430,12 Jun 2021,2021,Jun,12,2021-06-12
107,107.0,107.0,Kurnool,Kurnool,Onion,Local,FAQ,1200,1590,1270,03 Jul 2021,2021,Jul,3,2021-07-03
108,108.0,108.0,Kurnool,Kurnool,Onion,Local,FAQ,1350,2400,1900,26 Feb 2021,2021,Feb,26,2021-02-26
109,109.0,109.0,Kurnool,Kurnool,Onion,Local,FAQ,2000,5000,4000,21 Nov 2020,2020,Nov,21,2020-11-21
110,110.0,110.0,Kurnool,Kurnool,Onion,Local,FAQ,2510,3190,2830,07 Jan 2021,2021,Jan,7,2021-01-07
111,111.0,111.0,Kurnool,Pattikonda,Onion,Local,FAQ,2000,3000,2500,15 Jul 2021,2021,Jul,15,2021-07-15
112,112.0,112.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,16 Sep 2020,2020,Sep,16,2020-09-16
113,113.0,113.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,18 Sep 2020,2020,Sep,18,2020-09-18
114,114.0,114.0,Kurnool,Pattikonda,Onion,Local,FAQ,3000,4000,3500,30 Sep 2020,2020,Sep,30,2020-09-30
115,115.0,115.0,Kurnool,Pattikonda,Onion,Local,FAQ,7000,8000,7500,25 Nov 2020,2020,Nov,25,2020-11-25
116,116.0,116.0,Kurnool,Kurnool,Onion,Local,FAQ,210,2710,1090,24 Sep 2020,2020,Sep,24,2020-09-24
117,117.0,117.0,Kurnool,Kurnool,Onion,Local,FAQ,460,1320,830,30 Apr 2021,2021,Apr,30,2021-04-30
118,118.0,118.0,Kurnool,Kurnool,Onion,Local,FAQ,550,1440,880,12 May 2021,2021,May,12,2021-05-12
119,119.0,119.0,Kurnool,Kurnool,Onion,Local,FAQ,630,1810,1300,04 Aug 2021,2021,Aug,4,2021-08-04
120,120.0,120.0,Kurnool,Kurnool,Onion,Local,FAQ,640,1500,1490,22 Jun 2021,2021,Jun,22,2021-06-22
121,121.0,121.0,Kurnool,Kurnool,Onion,Local,FAQ,850,1840,1480,01 Jun 2021,2021,Jun,1,2021-06-01
122,122.0,122.0,Kurnool,Kurnool,Onion,Local,FAQ,960,2830,2270,24 Dec 2020,2020,Dec,24,2020-12-24
