Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Delhi,Azadpur,Onion,Onion,FAQ,175,2750,1892,11 Sep 2020,2020,Sep,11,2020-09-11
1,1.0,Delhi,Azadpur,Onion,Onion,FAQ,375,2125,1406,28 Dec 2020,2020,Dec,28,2020-12-28
2,2.0,Delhi,Azadpur,Onion,Onion,FAQ,375,2125,1406,29 Dec 2020,2020,Dec,29,2020-12-29
3,3.0,Delhi,Azadpur,Onion,Onion,FAQ,375,2250,1406,26 Dec 2020,2020,Dec,26,2020-12-26
4,4.0,Delhi,Azadpur,Onion,Onion,FAQ,375,2250,1469,30 Dec 2020,2020,Dec,30,2020-12-30
5,5.0,Delhi,Azadpur,Onion,Onion,FAQ,500,2000,1469,23 Dec 2020,2020,Dec,23,2020-12-23
6,6.0,Delhi,Azadpur,Onion,Onion,FAQ,500,2375,1500,24 Dec 2020,2020,Dec,24,2020-12-24
7,7.0,Delhi,Azadpur,Onion,Onion,FAQ,500,2375,1500,25 Dec 2020,2020,Dec,25,2020-12-25
8,8.0,Delhi,Azadpur,Onion,Onion,FAQ,500,2500,1719,31 Dec 2020,2020,Dec,31,2020-12-31
9,9.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1750,1242,26 Mar 2021,2021,Mar,26,2021-03-26
10,10.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1750,1242,27 Mar 2021,2021,Mar,27,2021-03-27
11,11.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1750,1242,30 Mar 2021,2021,Mar,30,2021-03-30
12,12.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1750,1242,31 Mar 2021,2021,Mar,31,2021-03-31
13,13.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1750,1333,24 Mar 2021,2021,Mar,24,2021-03-24
14,14.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1750,1333,25 Mar 2021,2021,Mar,25,2021-03-25
15,15.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1875,1300,20 Mar 2021,2021,Mar,20,2021-03-20
16,16.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1875,1300,22 Mar 2021,2021,Mar,22,2021-03-22
17,17.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1875,1333,23 Mar 2021,2021,Mar,23,2021-03-23
18,18.0,Delhi,Azadpur,Onion,Onion,FAQ,750,1875,1354,19 Mar 2021,2021,Mar,19,2021-03-19
19,19.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2125,1513,16 Mar 2021,2021,Mar,16,2021-03-16
20,20.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2125,1513,17 Mar 2021,2021,Mar,17,2021-03-17
21,21.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2125,1513,18 Mar 2021,2021,Mar,18,2021-03-18
22,22.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2250,1563,13 Mar 2021,2021,Mar,13,2021-03-13
23,23.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2250,1563,15 Mar 2021,2021,Mar,15,2021-03-15
24,24.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2250,1625,21 Dec 2020,2020,Dec,21,2020-12-21
25,25.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2250,1625,22 Dec 2020,2020,Dec,22,2020-12-22
26,26.0,Delhi,Azadpur,Onion,Onion,FAQ,750,2500,1725,19 Dec 2020,2020,Dec,19,2020-12-19
