Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Coimbatore,Karamadai,Onion,Onion,FAQ,500,700,600,18 Nov 2016,2016,Nov,18,2016-11-18
1,1.0,Coimbatore,Karamadai,Onion,Onion,FAQ,600,700,650,16 May 2017,2017,May,16,2017-05-16
2,2.0,Coimbatore,Karamadai,Onion,Onion,FAQ,500,700,600,28 Nov 2016,2016,Nov,28,2016-11-28
3,3.0,Theni,Theni,Onion,Medium,FAQ,1900,2100,2000,26 Oct 2018,2018,Oct,26,2018-10-26
4,4.0,Theni,Theni,Onion,Medium,FAQ,1950,2050,2000,27 Nov 2018,2018,Nov,27,2018-11-27
5,5.0,Coimbatore,Karamadai,Onion,Onion,FAQ,1000,1500,1250,23 Nov 2018,2018,Nov,23,2018-11-23
6,6.0,Namakkal,Namagiripettai,Onion,Onion,FAQ,3300,3609,3450,25 Aug 2023,2023,Aug,25,2023-08-25
7,7.0,Namakkal,Namagiripettai,Onion,Onion,FAQ,3546,3920,3733,22 Aug 2023,2023,Aug,22,2023-08-22
8,8.0,Namakkal,Namagiripettai,Onion,Onion,FAQ,2609,2964,2787,29 Aug 2023,2023,Aug,29,2023-08-29
9,9.0,Namakkal,Namagiripettai,Onion,Onion,FAQ,4000,4198,4100,17 Aug 2023,2023,Aug,17,2023-08-17
10,10.0,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4600,4600,19 Aug 2024,2024,Aug,19,2024-08-19
11,11.0,Dharmapuri,AJattihalli(Uzhavar Sandhai ),Onion,Bellary,Local,4200,4400,4400,09 Aug 2024,2024,Aug,9,2024-08-09
12,12.0,Thirunelveli,Ambasamudram,Onion,Bellary,Local,4000,4200,4200,12 Jul 2024,2024,Jul,12,2024-07-12
13,13.0,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Onion,Bellary,Local,3800,4000,4000,04 Aug 2024,2024,Aug,4,2024-08-04
14,14.0,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4100,4100,25 Jul 2024,2024,Jul,25,2024-07-25
15,15.0,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4100,4100,26 Jul 2024,2024,Jul,26,2024-07-26
16,16.0,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4200,4200,18 Jul 2024,2024,Jul,18,2024-07-18
17,17.0,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Onion,Bellary,Local,4200,4500,4500,10 Aug 2024,2024,Aug,10,2024-08-10
18,18.0,Thiruvellore,Ambattur(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4000,4000,04 Aug 2024,2024,Aug,4,2024-08-04
19,19.0,Thiruvellore,Ambattur(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4000,4000,31 Jul 2024,2024,Jul,31,2024-07-31
20,20.0,Salem,Ammapet(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5400,5400,13 Aug 2024,2024,Aug,13,2024-08-13
21,21.0,Salem,Ammapet(Uzhavar Sandhai ),Onion,Bellary,Local,4600,5000,5000,18 Jul 2024,2024,Jul,18,2024-07-18
22,22.0,Salem,Ammapet(Uzhavar Sandhai ),Onion,Bellary,Local,5500,5800,5800,23 Aug 2024,2024,Aug,23,2024-08-23
23,23.0,Madurai,Anaiyur(Uzhavar Sandhai ),Onion,Bellary,Local,3800,4500,4500,16 Jul 2024,2024,Jul,16,2024-07-16
24,24.0,Madurai,Anaiyur(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,17 Jul 2024,2024,Jul,17,2024-07-17
25,25.0,Madurai,Anaiyur(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5200,5200,22 Aug 2024,2024,Aug,22,2024-08-22
26,26.0,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4200,4200,10 Aug 2024,2024,Aug,10,2024-08-10
27,27.0,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,4000,4500,4500,14 Aug 2024,2024,Aug,14,2024-08-14
28,28.0,Theni,Andipatti(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5400,5400,01 Sep 2024,2024,Sep,1,2024-09-01
29,29.0,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4000,5000,5000,07 Aug 2024,2024,Aug,7,2024-08-07
30,30.0,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4500,5400,5400,16 Aug 2024,2024,Aug,16,2024-08-16
31,31.0,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,4600,5000,5000,23 Aug 2024,2024,Aug,23,2024-08-23
32,32.0,Madurai,Anna nagar(Uzhavar Sandhai ),Onion,Bellary,Local,5000,5400,5400,17 Aug 2024,2024,Aug,17,2024-08-17
33,33.0,Thiruvannamalai,Arani,Onion,Bellary,Local,35,40,40,02 Jul 2024,2024,Jul,2,2024-07-02
34,34.0,Thiruvannamalai,Arani,Onion,Bellary,Local,35,40,40,06 Jul 2024,2024,Jul,6,2024-07-06
