Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,South District,Barpathari,Onion,Other,FAQ,1000,1200,1100,22 Feb 2021,2021,Feb,22,2021-02-22
1,1.0,South District,Barpathari,Onion,Other,FAQ,1300,1500,1400,22 Jun 2021,2021,Jun,22,2021-06-22
2,2.0,South District,Barpathari,Onion,Other,FAQ,1800,2000,1900,01 May 2021,2021,May,1,2021-05-01
3,3.0,South District,Barpathari,Onion,Other,FAQ,1800,2000,1900,03 May 2021,2021,May,3,2021-05-03
4,4.0,South District,Barpathari,Onion,Other,FAQ,1800,2000,1900,04 May 2021,2021,May,4,2021-05-04
5,5.0,South District,Barpathari,Onion,Other,FAQ,1800,2000,1900,05 May 2021,2021,May,5,2021-05-05
6,6.0,South District,Barpathari,Onion,Other,FAQ,1800,2000,1900,06 May 2021,2021,May,6,2021-05-06
7,7.0,South District,Barpathari,Onion,Other,FAQ,1800,2000,1900,30 Apr 2021,2021,Apr,30,2021-04-30
8,8.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,01 Sep 2020,2020,Sep,1,2020-09-01
9,9.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,02 May 2021,2021,May,2,2021-05-02
10,10.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,02 Sep 2020,2020,Sep,2,2020-09-02
11,11.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,03 Sep 2020,2020,Sep,3,2020-09-03
12,12.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,04 Sep 2020,2020,Sep,4,2020-09-04
13,13.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,06 Sep 2020,2020,Sep,6,2020-09-06
14,14.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,07 May 2021,2021,May,7,2021-05-07
15,15.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,07 Sep 2020,2020,Sep,7,2020-09-07
16,16.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,08 May 2021,2021,May,8,2021-05-08
17,17.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,08 Sep 2020,2020,Sep,8,2020-09-08
18,18.0,South District,Barpathari,Onion,Other,FAQ,2000,2500,2300,09 May 2021,2021,May,9,2021-05-09
