Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,600,450.0,02 Mar 2022,2022,Mar,2,2022-03-02
1,1.0,1.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,600,450.0,03 Mar 2022,2022,Mar,3,2022-03-03
2,2.0,2.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,600,450.0,12 Feb 2022,2022,Feb,12,2022-02-12
3,3.0,3.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,600,450.0,20 Jan 2022,2022,Jan,20,2022-01-20
4,4.0,4.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,600,450.0,25 Feb 2022,2022,Feb,25,2022-02-25
5,5.0,5.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,600,450.0,25 Jan 2022,2022,Jan,25,2022-01-25
6,6.0,6.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,05 Feb 2022,2022,Feb,5,2022-02-05
7,7.0,7.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,06 Feb 2022,2022,Feb,6,2022-02-06
8,8.0,8.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,08 Feb 2022,2022,Feb,8,2022-02-08
9,9.0,9.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,09 Feb 2022,2022,Feb,9,2022-02-09
10,10.0,10.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,10 Feb 2022,2022,Feb,10,2022-02-10
11,11.0,11.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,11 Feb 2022,2022,Feb,11,2022-02-11
12,12.0,12.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,16 Feb 2022,2022,Feb,16,2022-02-16
13,13.0,13.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,17 Feb 2022,2022,Feb,17,2022-02-17
14,14.0,14.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,18 Feb 2022,2022,Feb,18,2022-02-18
15,15.0,15.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,700,500.0,19 Feb 2022,2022,Feb,19,2022-02-19
16,16.0,16.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,300,800,550.0,27 Jan 2022,2022,Jan,27,2022-01-27
17,17.0,17.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,600,500.0,02 Feb 2022,2022,Feb,2,2022-02-02
18,18.0,18.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,600,500.0,03 Feb 2022,2022,Feb,3,2022-02-03
19,19.0,19.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,700,550.0,04 Mar 2022,2022,Mar,4,2022-03-04
20,20.0,20.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,700,550.0,05 Mar 2022,2022,Mar,5,2022-03-05
21,21.0,21.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,700,550.0,06 Mar 2022,2022,Mar,6,2022-03-06
22,22.0,22.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,700,550.0,14 Jan 2022,2022,Jan,14,2022-01-14
23,23.0,23.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,700,550.0,15 Jan 2022,2022,Jan,15,2022-01-15
24,24.0,24.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,700,550.0,18 Jan 2022,2022,Jan,18,2022-01-18
25,25.0,25.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,800,600.0,09 Apr 2022,2022,Apr,9,2022-04-09
26,26.0,26.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,800,600.0,12 Apr 2022,2022,Apr,12,2022-04-12
27,27.0,27.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,800,600.0,13 Apr 2022,2022,Apr,13,2022-04-13
28,28.0,28.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,800,600.0,16 Apr 2022,2022,Apr,16,2022-04-16
29,29.0,29.0,Chandigarh,Chandigarh(Grain/Fruit),Potato,Other,FAQ,400,800,600.0,17 Mar 2022,2022,Mar,17,2022-03-17
