Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,400.0,650,500.0,06 Jul 2021,2021,Jul,6,2021-07-06
1,1.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,04 Mar 2021,2021,Mar,4,2021-03-04
2,2.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,06 Mar 2021,2021,Mar,6,2021-03-06
3,3.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,07 Mar 2021,2021,Mar,7,2021-03-07
4,4.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,08 Mar 2021,2021,Mar,8,2021-03-08
5,5.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,12 Mar 2021,2021,Mar,12,2021-03-12
6,6.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,13 Mar 2021,2021,Mar,13,2021-03-13
7,7.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,14 Mar 2021,2021,Mar,14,2021-03-14
8,8.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,15 Mar 2021,2021,Mar,15,2021-03-15
9,9.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,16 Mar 2021,2021,Mar,16,2021-03-16
10,10.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,17 Mar 2021,2021,Mar,17,2021-03-17
11,11.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,18 Mar 2021,2021,Mar,18,2021-03-18
12,12.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,19 Mar 2021,2021,Mar,19,2021-03-19
13,13.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,22 Mar 2021,2021,Mar,22,2021-03-22
14,14.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,24 Mar 2021,2021,Mar,24,2021-03-24
15,15.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,25 Mar 2021,2021,Mar,25,2021-03-25
16,16.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,26 Aug 2021,2021,Aug,26,2021-08-26
17,17.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,27 Mar 2021,2021,Mar,27,2021-03-27
18,18.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,28 Aug 2021,2021,Aug,28,2021-08-28
19,19.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,28 Feb 2021,2021,Feb,28,2021-02-28
20,20.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,28 Mar 2021,2021,Mar,28,2021-03-28
21,21.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,29 Aug 2021,2021,Aug,29,2021-08-29
22,22.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,600,550.0,31 Aug 2021,2021,Aug,31,2021-08-31
23,23.0,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,FAQ,500.0,700,600.0,16 Aug 2021,2021,Aug,16,2021-08-16
