,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7850,8200,8020,05 Sep 2020,2020,Sep,5,2020-09-05
1,1.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8040,08 Sep 2020,2020,Sep,8,2020-09-08
2,2.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8040,10 Sep 2020,2020,Sep,10,2020-09-10
3,3.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8050,04 Sep 2020,2020,Sep,4,2020-09-04
4,4.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8050,07 Sep 2020,2020,Sep,7,2020-09-07
5,5.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8050,09 Sep 2020,2020,Sep,9,2020-09-09
6,6.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8050,16 Sep 2020,2020,Sep,16,2020-09-16
7,7.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8050,24 Sep 2020,2020,Sep,24,2020-09-24
8,8.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8050,26 Sep 2020,2020,Sep,26,2020-09-26
9,9.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8060,29 Sep 2020,2020,Sep,29,2020-09-29
10,10.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8070,11 Sep 2020,2020,Sep,11,2020-09-11
11,11.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8070,19 Sep 2020,2020,Sep,19,2020-09-19
12,12.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8070,25 Sep 2020,2020,Sep,25,2020-09-25
13,13.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7900,8200,8080,17 Sep 2020,2020,Sep,17,2020-09-17
14,14.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,7950,8200,8080,14 Sep 2020,2020,Sep,14,2020-09-14
15,15.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8000,8200,8070,15 Sep 2020,2020,Sep,15,2020-09-15
16,16.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8000,8200,8080,23 Sep 2020,2020,Sep,23,2020-09-23
17,17.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8000,8300,8150,03 Sep 2020,2020,Sep,3,2020-09-03
18,18.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8000,8300,8160,02 Sep 2020,2020,Sep,2,2020-09-02
19,19.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8150,8450,8300,30 Sep 2020,2020,Sep,30,2020-09-30
20,20.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8250,8550,8400,02 Oct 2020,2020,Oct,2,2020-10-02
21,21.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8250,8550,8400,05 Oct 2020,2020,Oct,5,2020-10-05
22,22.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8250,8550,8400,08 Oct 2020,2020,Oct,8,2020-10-08
23,23.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8250,8550,8400,13 Oct 2020,2020,Oct,13,2020-10-13
24,24.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8420,14 Oct 2020,2020,Oct,14,2020-10-14
25,25.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8440,03 Oct 2020,2020,Oct,3,2020-10-03
26,26.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8450,01 Oct 2020,2020,Oct,1,2020-10-01
27,27.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8450,06 Oct 2020,2020,Oct,6,2020-10-06
28,28.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8450,09 Oct 2020,2020,Oct,9,2020-10-09
29,29.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8450,15 Oct 2020,2020,Oct,15,2020-10-15
30,30.0,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,8300,8600,8460,20 Oct 2020,2020,Oct,20,2020-10-20
