Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,0.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6000,6230,6200,30 Jul 2017,2017,Jul,30,2017-07-30
1,1.0,1.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6200,6350,6300,22 Aug 2017,2017,Aug,22,2017-08-22
2,2.0,2.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6300,6450,6400,19 Aug 2017,2017,Aug,19,2017-08-19
3,3.0,3.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6300,6500,6400,13 Aug 2017,2017,Aug,13,2017-08-13
4,4.0,4.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6300,6540,6500,27 Aug 2017,2017,Aug,27,2017-08-27
5,5.0,5.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6400,6520,6500,29 Aug 2017,2017,Aug,29,2017-08-29
6,6.0,6.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6600,6520,01 Sep 2017,2017,Sep,1,2017-09-01
7,7.0,7.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6640,6600,03 Aug 2017,2017,Aug,3,2017-08-03
8,8.0,8.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6640,6600,09 Aug 2017,2017,Aug,9,2017-08-09
9,9.0,9.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6640,6600,31 Aug 2017,2017,Aug,31,2017-08-31
10,10.0,10.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,01 Aug 2017,2017,Aug,1,2017-08-01
11,11.0,11.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,05 Aug 2017,2017,Aug,5,2017-08-05
12,12.0,12.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,08 Aug 2017,2017,Aug,8,2017-08-08
13,13.0,13.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,10 Aug 2017,2017,Aug,10,2017-08-10
14,14.0,14.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,11 Aug 2017,2017,Aug,11,2017-08-11
15,15.0,15.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,12 Aug 2017,2017,Aug,12,2017-08-12
16,16.0,16.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,14 Aug 2017,2017,Aug,14,2017-08-14
17,17.0,17.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,15 Aug 2017,2017,Aug,15,2017-08-15
18,18.0,18.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,23 Aug 2017,2017,Aug,23,2017-08-23
19,19.0,19.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,28 Aug 2017,2017,Aug,28,2017-08-28
20,20.0,20.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,30 Aug 2017,2017,Aug,30,2017-08-30
21,21.0,21.0,Giridih,Giridih,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,6500,6650,6600,31 Jul 2017,2017,Jul,31,2017-07-31
