Unnamed: 0.1,Unnamed: 0,district_name,market_name,commodity,vareity,grade,min_rs_quintal,max_rs_quintal,modal_rs_quintal,date,year,month,day_of_month,datetime
0,0.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,01 Aug 2017,2017,Aug,1,2017-08-01
1,1.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,06 Jul 2017,2017,Jul,6,2017-07-06
2,2.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,08 Feb 2017,2017,Feb,8,2017-02-08
3,3.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,08 Jun 2017,2017,Jun,8,2017-06-08
4,4.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,09 Jan 2017,2017,Jan,9,2017-01-09
5,5.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,10 Jan 2017,2017,Jan,10,2017-01-10
6,6.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,10 Jul 2017,2017,Jul,10,2017-07-10
7,7.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,12 Jan 2017,2017,Jan,12,2017-01-12
8,8.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,15 Dec 2016,2016,Dec,15,2016-12-15
9,9.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,16 Dec 2016,2016,Dec,16,2016-12-16
10,10.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,18 Dec 2016,2016,Dec,18,2016-12-18
11,11.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,21 Jan 2017,2017,Jan,21,2017-01-21
12,12.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9500.0,9000.0,21 Jun 2017,2017,Jun,21,2017-06-21
13,13.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9600.0,9000.0,04 Jul 2017,2017,Jul,4,2017-07-04
14,14.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9600.0,9000.0,11 Jul 2017,2017,Jul,11,2017-07-11
15,15.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9600.0,9000.0,14 Jan 2017,2017,Jan,14,2017-01-14
16,16.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9650.0,9000.0,22 Jun 2017,2017,Jun,22,2017-06-22
17,17.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9650.0,9000.0,27 Jun 2017,2017,Jun,27,2017-06-27
18,18.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9650.0,9000.0,28 Jun 2017,2017,Jun,28,2017-06-28
19,19.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9750.0,9000.0,29 Jun 2017,2017,Jun,29,2017-06-29
20,20.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9800.0,9000.0,09 Feb 2017,2017,Feb,9,2017-02-09
21,21.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9800.0,9000.0,16 Jun 2017,2017,Jun,16,2017-06-16
22,22.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9800.0,9000.0,20 Jun 2017,2017,Jun,20,2017-06-20
23,23.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8500.0,9850.0,9000.0,18 Jun 2017,2017,Jun,18,2017-06-18
24,24.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600.0,9500.0,9000.0,03 Aug 2017,2017,Aug,3,2017-08-03
25,25.0,Barpeta,Bohorihat,Mustard Oil,Other,FAQ,8600.0,9500.0,9000.0,04 Jun 2017,2017,Jun,4,2017-06-04
